huc,crop,pesticide,days_fish,days_invertebrate_water,days_plant_nonvascular,days_plant_vascular,days_invertebrate_sed,days_any_species
Paddy Creek,Alfalfa and alfalfa mixtures,PENDIMETHALIN,0,0,0,0,0,0
Paddy Creek,Fallow,CHLORANTRANILIPROLE,0,0,0,0,0,0
Paddy Creek,Fallow,CHLORPYRIFOS,0,72,0,0,123,123
Paddy Creek,"Flowers, nursery, and Christmas trees",CHLORANTRANILIPROLE,0,0,0,0,0,0
Paddy Creek,Grapes,CHLORANTRANILIPROLE,0,0,0,0,0,0
Paddy Creek,Grapes,PENDIMETHALIN,0,0,0,0,0,0
Paddy Creek,Greenhouse,CHLORANTRANILIPROLE,0,0,0,0,0,0
Paddy Creek,Greenhouse,DIMETHOATE,0,0,0,0,19,19
Paddy Creek,Greenhouse,PENDIMETHALIN,0,0,0,0,0,0
Paddy Creek,Misc. agriculture,CHLORANTRANILIPROLE,0,0,0,0,0,0
Paddy Creek,Misc. agriculture,PENDIMETHALIN,0,0,0,0,0,0
Paddy Creek,Walnuts,CHLORANTRANILIPROLE,0,0,0,0,0,0
Paddy Creek,Walnuts,CHLORPYRIFOS,0,296,0,0,296,296
Paddy Creek,Wheat,CHLORPYRIFOS,0,0,0,0,0,0
Paddy Creek,Wheat,PENDIMETHALIN,0,0,0,0,0,0
Pear Slough-San Joaquin River,Almonds,CHLORPYRIFOS,0,0,0,0,0,0
Pear Slough-San Joaquin River,"Corn, sorghum, and sudan",DIMETHOATE,0,0,0,0,13,13
Pear Slough-San Joaquin River,"Corn, sorghum, and sudan",PENDIMETHALIN,0,0,0,0,0,0
Pear Slough-San Joaquin River,"Flowers, nursery, and Christmas trees",CHLORPYRIFOS,0,0,0,0,86,86
Pear Slough-San Joaquin River,Grapes,DIMETHOATE,0,0,0,0,0,0
Pear Slough-San Joaquin River,Grapes,PENDIMETHALIN,0,0,0,0,0,0
Pear Slough-San Joaquin River,"Melons, squash, and cucumbers",DIMETHOATE,0,0,0,0,26,26
Pear Slough-San Joaquin River,"Melons, squash, and cucumbers",PENDIMETHALIN,0,0,0,0,0,0
Pear Slough-San Joaquin River,Misc. agriculture,PENDIMETHALIN,0,0,0,0,0,0
Pear Slough-San Joaquin River,Misc. deciduous,PENDIMETHALIN,0,0,0,0,0,0
Pear Slough-San Joaquin River,Misc. field crops,CHLORPYRIFOS,0,202,0,0,252,252
Pear Slough-San Joaquin River,Misc. field crops,PENDIMETHALIN,0,0,0,0,0,0
Pear Slough-San Joaquin River,"Misc. grain, hay, and forage",CHLORPYRIFOS,0,0,0,0,146,146
Pear Slough-San Joaquin River,"Misc. grain, hay, and forage",DIMETHOATE,0,0,0,0,25,25
Pear Slough-San Joaquin River,"Misc. grain, hay, and forage",PENDIMETHALIN,0,0,0,0,0,0
Pear Slough-San Joaquin River,Misc. truck crops,PENDIMETHALIN,0,0,0,0,0,0
Pear Slough-San Joaquin River,Onions and garlic,CHLORPYRIFOS,0,244,0,0,272,272
Pear Slough-San Joaquin River,Onions and garlic,DIMETHOATE,0,0,0,0,55,55
Pear Slough-San Joaquin River,Onions and garlic,PENDIMETHALIN,0,0,0,0,0,0
Pear Slough-San Joaquin River,"Plums, prunes, or apricots",PENDIMETHALIN,0,0,0,0,0,0
Pear Slough-San Joaquin River,Potatoes,PENDIMETHALIN,0,0,178,0,0,178
Pear Slough-San Joaquin River,Tomatoes,DIMETHOATE,0,0,0,0,2,2
Pear Slough-San Joaquin River,Walnuts,CHLORPYRIFOS,0,96,0,0,447,447
Pear Slough-San Joaquin River,Walnuts,PENDIMETHALIN,0,0,0,0,0,0
Pear Slough-San Joaquin River,Wheat,CHLORPYRIFOS,0,0,0,0,78,78
Pear Slough-San Joaquin River,Wheat,PENDIMETHALIN,0,0,0,0,0,0
Permanente Creek-Frontal San Francisco Bay Estuaries,Fallow,AZOXYSTROBIN,0,0,0,0,0,0
Permanente Creek-Frontal San Francisco Bay Estuaries,Fallow,BETA-CYFLUTHRIN,0,0,0,0,0,0
Permanente Creek-Frontal San Francisco Bay Estuaries,Fallow,CHLORANTRANILIPROLE,0,0,0,0,0,0
Permanente Creek-Frontal San Francisco Bay Estuaries,Fallow,CLOTHIANIDIN,0,0,0,0,0,0
Permanente Creek-Frontal San Francisco Bay Estuaries,Fallow,DIFENOCONAZOLE,0,0,0,0,0,0
Permanente Creek-Frontal San Francisco Bay Estuaries,Fallow,FLUBENDIAMIDE,0,0,0,0,0,0
Permanente Creek-Frontal San Francisco Bay Estuaries,Fallow,PENDIMETHALIN,0,0,0,0,0,0
Permanente Creek-Frontal San Francisco Bay Estuaries,Fallow,SIMAZINE,0,0,0,0,0,0
Permanente Creek-Frontal San Francisco Bay Estuaries,Fallow,TEBUCONAZOLE,0,0,0,0,0,0
Permanente Creek-Frontal San Francisco Bay Estuaries,Fallow,THIAMETHOXAM,0,0,0,0,0,0
Permanente Creek-Frontal San Francisco Bay Estuaries,"Misc. grain, hay, and forage",AZOXYSTROBIN,0,0,0,0,0,0
Permanente Creek-Frontal San Francisco Bay Estuaries,"Misc. grain, hay, and forage",LAMBDA-CYHALOTHRIN,0,0,0,0,0,0
Permanente Creek-Frontal San Francisco Bay Estuaries,"Misc. grain, hay, and forage",PENDIMETHALIN,0,0,0,0,0,0
Petaluma River,"Flowers, nursery, and Christmas trees","2,4-D, DIMETHYLAMINE SALT",0,0,0,0,0,0
Petaluma River,Grapes,(S)-CYPERMETHRIN,0,0,0,0,0,0
Petaluma River,Greenhouse,ESFENVALERATE,0,0,0,0,0,0
Petaluma River,Greenhouse,TEBUCONAZOLE,0,0,0,0,0,0
Petaluma River,Misc. truck crops,"2,4-D, DIMETHYLAMINE SALT",0,0,0,0,0,0
Petaluma River,Olives,DIMETHOATE,0,0,0,0,0,0
Petaluma River,Olives,TRIFLURALIN,0,0,0,0,0,0
Pinole Creek-Frontal San Pablo Bay Estuaries,"Misc. grain, hay, and forage",CHLORANTRANILIPROLE,0,0,0,0,0,0
Pinole Creek-Frontal San Pablo Bay Estuaries,Pears,CHLORPYRIFOS,0,125,0,0,215,215
Pinole Creek-Frontal San Pablo Bay Estuaries,Pears,DIMETHOATE,0,0,0,0,2,2
Pixley Slough,Almonds,CHLORANTRANILIPROLE,0,0,0,0,0,0
Pixley Slough,Almonds,SIMAZINE,0,0,62,0,0,62
Pixley Slough,Cherries,CHLORANTRANILIPROLE,0,0,0,0,0,0
Pixley Slough,Cherries,CHLORPYRIFOS,0,116,0,0,227,227
Pixley Slough,Misc. agriculture,CHLORANTRANILIPROLE,0,0,0,0,0,0
Pixley Slough,"Misc. grain, hay, and forage",CHLORANTRANILIPROLE,0,49,0,0,164,164
Pixley Slough,"Misc. grain, hay, and forage",CHLORPYRIFOS,0,428,0,0,428,428
Pixley Slough,"Misc. grain, hay, and forage",SIMAZINE,0,0,0,0,0,0
Pixley Slough,Misc. truck crops,CHLORANTRANILIPROLE,0,0,0,0,0,0
Pixley Slough,Misc. truck crops,CHLORPYRIFOS,0,58,0,0,163,163
Pleasant Grove Creek,Alfalfa and alfalfa mixtures,CHLORANTRANILIPROLE,0,0,0,0,0,0
Pleasant Grove Creek,Alfalfa and alfalfa mixtures,DIMETHOATE,0,0,0,0,19,19
Pleasant Grove Creek,Alfalfa and alfalfa mixtures,PENDIMETHALIN,0,0,0,0,0,0
Pleasant Grove Creek,Almonds,CHLORANTRANILIPROLE,0,0,0,0,0,0
Pleasant Grove Creek,Fallow,PENDIMETHALIN,0,0,0,0,0,0
Pleasant Grove Creek,Misc. agriculture,CHLORANTRANILIPROLE,0,0,0,0,0,0
Pleasant Grove Creek,Misc. agriculture,DIMETHOATE,0,0,0,0,0,0
Pleasant Grove Creek,"Misc. grain, hay, and forage",CHLORANTRANILIPROLE,0,0,0,0,0,0
Pleasant Grove Creek,"Misc. grain, hay, and forage",CHLORPYRIFOS,0,202,0,0,257,257
Pleasant Grove Creek,"Misc. grain, hay, and forage",DIMETHOATE,0,0,0,0,35,35
Pleasant Grove Creek,"Misc. grain, hay, and forage",PENDIMETHALIN,0,0,0,0,0,0
Pleasant Grove Creek,Rice,PENDIMETHALIN,0,0,0,0,0,0
Pleasant Grove Creek,Walnuts,PENDIMETHALIN,0,0,0,0,0,0
Pleasant Grove Creek Canal-Cross Canal,Almonds,CHLORPYRIFOS,0,375,0,0,375,375
Pleasant Grove Creek Canal-Cross Canal,Tomatoes,CHLORPYRIFOS,0,324,0,0,324,324
Pleasant Grove Creek Canal-Cross Canal,Walnuts,CHLORPYRIFOS,0,119,0,0,257,257
Pleasants Creek,Apples,CHLORANTRANILIPROLE,0,0,0,0,0,0
Pleasants Creek,Apples,CHLORPYRIFOS,0,436,0,0,436,436
Pleasants Creek,"Misc. grain, hay, and forage",CHLORANTRANILIPROLE,0,0,0,0,0,0
Plummer Creek-Frontal San Francisco Bay Estuaries,Almonds,"2,4-D, DIMETHYLAMINE SALT",0,0,0,0,0,0
Plummer Creek-Frontal San Francisco Bay Estuaries,Almonds,BIFENTHRIN,0,0,0,0,0,0
Plummer Creek-Frontal San Francisco Bay Estuaries,Almonds,LAMBDA-CYHALOTHRIN,0,0,0,0,0,0
Plummer Creek-Frontal San Francisco Bay Estuaries,Almonds,MALATHION,0,0,0,0,0,0
Plummer Creek-Frontal San Francisco Bay Estuaries,Almonds,PENDIMETHALIN,0,0,0,0,0,0
Plummer Creek-Frontal San Francisco Bay Estuaries,Fallow,"2,4-D, DIMETHYLAMINE SALT",0,0,0,0,0,0
Plummer Creek-Frontal San Francisco Bay Estuaries,Fallow,LAMBDA-CYHALOTHRIN,0,0,0,0,0,0
Plummer Creek-Frontal San Francisco Bay Estuaries,Fallow,PENDIMETHALIN,0,0,0,0,0,0
Plummer Creek-Frontal San Francisco Bay Estuaries,"Misc. grain, hay, and forage",ESFENVALERATE,0,0,0,0,0,0
Plummer Creek-Frontal San Francisco Bay Estuaries,"Misc. grain, hay, and forage",PENDIMETHALIN,0,0,0,0,0,0
Plummer Creek-Frontal San Francisco Bay Estuaries,Misc. truck crops,"2,4-D, DIMETHYLAMINE SALT",0,0,0,0,0,0
Plummer Creek-Frontal San Francisco Bay Estuaries,Misc. truck crops,CHLORANTRANILIPROLE,0,0,0,0,0,0
Plummer Creek-Frontal San Francisco Bay Estuaries,Misc. truck crops,CHLOROTHALONIL,0,0,0,0,0,0
Plummer Creek-Frontal San Francisco Bay Estuaries,Misc. truck crops,ESFENVALERATE,0,0,0,0,0,0
Plummer Creek-Frontal San Francisco Bay Estuaries,Misc. truck crops,LAMBDA-CYHALOTHRIN,0,0,0,0,0,0
Plummer Creek-Frontal San Francisco Bay Estuaries,Misc. truck crops,MALATHION,0,0,0,0,0,0
Plummer Creek-Frontal San Francisco Bay Estuaries,Misc. truck crops,PENDIMETHALIN,0,0,0,0,0,0
Plummer Creek-Frontal San Francisco Bay Estuaries,Misc. truck crops,TEBUCONAZOLE,0,0,0,0,0,0
Putah Creek-South Fork Putah Creek,Almonds,PENDIMETHALIN,0,0,0,0,0,0
Putah Creek-South Fork Putah Creek,Beans,PENDIMETHALIN,0,0,0,0,0,0
Putah Creek-South Fork Putah Creek,"Corn, sorghum, and sudan",CHLORANTRANILIPROLE,0,0,0,0,0,0
Putah Creek-South Fork Putah Creek,"Corn, sorghum, and sudan",PENDIMETHALIN,0,0,0,0,0,0
Putah Creek-South Fork Putah Creek,Fallow,CHLORANTRANILIPROLE,0,0,0,0,0,0
Putah Creek-South Fork Putah Creek,Fallow,CHLORPYRIFOS,0,0,0,0,276,276
Putah Creek-South Fork Putah Creek,Fallow,DIMETHOATE,0,0,0,0,42,42
Putah Creek-South Fork Putah Creek,Fallow,MALATHION,0,0,0,0,0,0
Putah Creek-South Fork Putah Creek,Fallow,PENDIMETHALIN,0,0,0,0,0,0
Putah Creek-South Fork Putah Creek,"Melons, squash, and cucumbers",CHLORPYRIFOS,0,0,0,0,0,0
Putah Creek-South Fork Putah Creek,"Melons, squash, and cucumbers",DIMETHOATE,0,0,0,0,0,0
Putah Creek-South Fork Putah Creek,"Melons, squash, and cucumbers",PENDIMETHALIN,0,0,0,0,0,0
Putah Creek-South Fork Putah Creek,Misc. agriculture,CHLORPYRIFOS,0,0,0,0,0,0
Putah Creek-South Fork Putah Creek,Misc. agriculture,PENDIMETHALIN,0,0,0,0,0,0
Putah Creek-South Fork Putah Creek,Misc. citrus and subtropical fruit,PENDIMETHALIN,0,0,0,0,0,0
Putah Creek-South Fork Putah Creek,Misc. deciduous,DIMETHOATE,0,0,0,0,18,18
Putah Creek-South Fork Putah Creek,Misc. deciduous,MALATHION,0,0,0,0,0,0
Putah Creek-South Fork Putah Creek,Misc. deciduous,PENDIMETHALIN,0,0,0,0,0,0
Putah Creek-South Fork Putah Creek,Misc. truck crops,CHLORANTRANILIPROLE,0,0,0,0,0,0
Putah Creek-South Fork Putah Creek,Misc. truck crops,MALATHION,0,0,0,0,1,1
Putah Creek-South Fork Putah Creek,Pistachios,CHLORANTRANILIPROLE,0,0,0,0,0,0
Putah Creek-South Fork Putah Creek,Rice,CHLORPYRIFOS,0,0,0,0,0,0
Putah Creek-South Fork Putah Creek,Wheat,PENDIMETHALIN,0,0,0,0,0,0
Rector Creek-Conn Creek,Fallow,"2,4-D, DIMETHYLAMINE SALT",0,0,0,0,0,0
Rector Creek-Conn Creek,Fallow,AZOXYSTROBIN,0,0,0,0,0,0
Rector Creek-Conn Creek,Fallow,CHLORANTRANILIPROLE,0,0,0,0,0,0
Rector Creek-Conn Creek,Fallow,DIFENOCONAZOLE,0,0,0,0,0,0
Rector Creek-Conn Creek,Fallow,METRIBUZIN,0,0,0,0,0,0
Rector Creek-Conn Creek,Fallow,PENDIMETHALIN,0,0,0,0,0,0
Rector Creek-Conn Creek,Grapes,"2,4-D, DIMETHYLAMINE SALT",0,0,0,0,0,0
Rector Creek-Conn Creek,Grapes,AZOXYSTROBIN,0,0,0,0,0,0
Rector Creek-Conn Creek,Grapes,LINURON,0,0,0,0,0,0
Rector Creek-Conn Creek,Grapes,METRIBUZIN,0,0,0,0,0,0
Rector Creek-Conn Creek,Grapes,PENDIMETHALIN,0,0,0,0,0,0
Rector Creek-Conn Creek,Olives,AZOXYSTROBIN,0,0,0,0,0,0
Rector Creek-Conn Creek,Olives,DIFENOCONAZOLE,0,0,0,0,0,0
Red Bridge Slough-San Joaquin River,"Corn, sorghum, and sudan",CHLORANTRANILIPROLE,0,0,0,0,0,0
Red Bridge Slough-San Joaquin River,"Corn, sorghum, and sudan",CHLORPYRIFOS,0,0,0,0,0,0
Red Bridge Slough-San Joaquin River,"Melons, squash, and cucumbers",CHLORANTRANILIPROLE,0,0,0,0,0,0
Red Bridge Slough-San Joaquin River,"Melons, squash, and cucumbers",DIMETHOATE,0,0,0,0,0,0
Red Bridge Slough-San Joaquin River,Misc. agriculture,CHLORPYRIFOS,0,48,0,0,595,595
Red Bridge Slough-San Joaquin River,Misc. agriculture,DIMETHOATE,0,0,0,0,43,43
Red Bridge Slough-San Joaquin River,Misc. field crops,CHLORANTRANILIPROLE,0,0,0,0,0,0
Red Bridge Slough-San Joaquin River,"Misc. grain, hay, and forage",CHLORANTRANILIPROLE,0,0,0,0,0,0
Red Bridge Slough-San Joaquin River,"Misc. grain, hay, and forage",CHLORPYRIFOS,0,217,0,0,318,318
Red Bridge Slough-San Joaquin River,Olives,CHLORANTRANILIPROLE,0,0,0,0,0,0
Red Bridge Slough-San Joaquin River,Olives,CHLORPYRIFOS,0,0,0,0,147,147
Red Bridge Slough-San Joaquin River,Pistachios,CHLORPYRIFOS,0,0,0,0,0,0
Red Bridge Slough-San Joaquin River,Potatoes,CHLORANTRANILIPROLE,0,0,0,0,0,0
Red Bridge Slough-San Joaquin River,Potatoes,CHLORPYRIFOS,0,0,0,0,0,0
Red Bridge Slough-San Joaquin River,Tomatoes,CHLORANTRANILIPROLE,0,0,0,0,0,0
Riley Slough,Alfalfa and alfalfa mixtures,CHLORANTRANILIPROLE,0,0,0,0,0,0
Riley Slough,Alfalfa and alfalfa mixtures,CHLORPYRIFOS,0,117,0,0,308,308
Riley Slough,Alfalfa and alfalfa mixtures,PENDIMETHALIN,0,0,0,0,0,0
Riley Slough,Almonds,PENDIMETHALIN,0,0,132,0,0,132
Riley Slough,"Corn, sorghum, and sudan",CARBARYL,0,7,0,0,0,7
Riley Slough,"Corn, sorghum, and sudan",CHLORANTRANILIPROLE,0,0,0,0,2,2
Riley Slough,"Corn, sorghum, and sudan",METRIBUZIN,0,0,4,9,0,9
Riley Slough,"Corn, sorghum, and sudan",PENDIMETHALIN,0,0,0,0,0,0
Riley Slough,Fallow,CHLORANTRANILIPROLE,0,0,0,0,0,0
Riley Slough,"Flowers, nursery, and Christmas trees",CHLORANTRANILIPROLE,0,0,0,0,0,0
Riley Slough,"Flowers, nursery, and Christmas trees",CHLORPYRIFOS,0,200,0,0,200,200
Riley Slough,"Flowers, nursery, and Christmas trees",PENDIMETHALIN,0,0,0,0,0,0
Riley Slough,Misc. agriculture,CHLORANTRANILIPROLE,0,0,0,0,0,0
Riley Slough,Misc. deciduous,CHLORPYRIFOS,0,0,0,0,0,0
Riley Slough,Misc. deciduous,PENDIMETHALIN,0,0,0,0,0,0
Riley Slough,"Misc. grain, hay, and forage",CARBARYL,0,0,0,0,0,0
Riley Slough,"Misc. grain, hay, and forage",CHLORANTRANILIPROLE,0,0,0,0,0,0
Riley Slough,"Misc. grain, hay, and forage",CHLORPYRIFOS,0,1,0,0,76,76
Riley Slough,"Misc. grain, hay, and forage",PENDIMETHALIN,0,0,0,0,0,0
Riley Slough,Pomegranates,CARBARYL,0,4,0,0,0,4
Riley Slough,Safflower,CARBARYL,0,8,0,0,0,8
Riley Slough,Safflower,CHLORANTRANILIPROLE,0,0,0,0,0,0
Riley Slough,Safflower,METRIBUZIN,0,0,0,1,0,1
Riley Slough,Safflower,PENDIMETHALIN,0,0,0,0,0,0
Riley Slough,Strawberries,CHLORANTRANILIPROLE,0,0,0,0,0,0
Riley Slough,Strawberries,PENDIMETHALIN,0,0,0,0,0,0
Roberts Island-Trapper Slough,Alfalfa and alfalfa mixtures,CHLORANTRANILIPROLE,0,0,0,0,0,0
Roberts Island-Trapper Slough,Alfalfa and alfalfa mixtures,CHLORPYRIFOS,0,390,0,0,390,390
Roberts Island-Trapper Slough,Almonds,CHLORANTRANILIPROLE,0,0,0,0,0,0
Roberts Island-Trapper Slough,Carrots,CHLORPYRIFOS,0,0,0,0,112,112
Roberts Island-Trapper Slough,"Corn, sorghum, and sudan",CHLORANTRANILIPROLE,0,0,0,0,0,0
Roberts Island-Trapper Slough,"Corn, sorghum, and sudan",CHLORPYRIFOS,0,4,0,0,147,147
Roberts Island-Trapper Slough,"Corn, sorghum, and sudan",DIMETHOATE,0,0,0,0,10,10
Roberts Island-Trapper Slough,Fallow,CHLORANTRANILIPROLE,0,0,0,0,0,0
Roberts Island-Trapper Slough,Fallow,DIMETHOATE,0,0,0,0,43,43
Roberts Island-Trapper Slough,"Melons, squash, and cucumbers",CHLORANTRANILIPROLE,0,0,0,0,0,0
Roberts Island-Trapper Slough,"Melons, squash, and cucumbers",CHLORPYRIFOS,0,173,0,0,435,435
Roberts Island-Trapper Slough,Misc. agriculture,CHLORANTRANILIPROLE,0,0,0,0,0,0
Roberts Island-Trapper Slough,Pistachios,CHLORPYRIFOS,0,0,0,0,81,81
Roberts Island-Trapper Slough,Rice,CHLORANTRANILIPROLE,0,0,0,0,0,0
Roberts Island-Trapper Slough,Sunflowers,CHLORPYRIFOS,0,26,0,0,242,242
Roberts Island-Trapper Slough,Sunflowers,DIMETHOATE,0,0,0,0,2,2
Roberts Island-Trapper Slough,Tomatoes,CHLORANTRANILIPROLE,0,0,0,0,0,0
Rodden Creek-Stanislaus River,Alfalfa and alfalfa mixtures,CHLORANTRANILIPROLE,0,0,0,0,0,0
Rodden Creek-Stanislaus River,Alfalfa and alfalfa mixtures,DIMETHOATE,0,0,0,0,0,0
Rodden Creek-Stanislaus River,Almonds,CHLORANTRANILIPROLE,0,0,0,0,65,65
Rodden Creek-Stanislaus River,Almonds,CHLOROTHALONIL,0,0,0,0,0,0
Rodden Creek-Stanislaus River,Almonds,CHLORPYRIFOS,0,0,0,0,0,0
Rodden Creek-Stanislaus River,Almonds,PENDIMETHALIN,0,0,0,0,0,0
Rodden Creek-Stanislaus River,Almonds,SIMAZINE,0,0,0,0,0,0
Rodden Creek-Stanislaus River,"Corn, sorghum, and sudan",CHLORPYRIFOS,0,0,0,0,0,0
Rodden Creek-Stanislaus River,"Corn, sorghum, and sudan",PENDIMETHALIN,0,0,0,0,0,0
Rodden Creek-Stanislaus River,"Corn, sorghum, and sudan",SIMAZINE,0,0,0,0,0,0
Rodden Creek-Stanislaus River,Fallow,CHLORPYRIFOS,0,0,0,0,0,0
Rodden Creek-Stanislaus River,Fallow,DIMETHOATE,0,0,0,0,2,2
Rodden Creek-Stanislaus River,Fallow,PENDIMETHALIN,0,0,0,0,0,0
Rodden Creek-Stanislaus River,"Flowers, nursery, and Christmas trees",PENDIMETHALIN,0,0,0,0,0,0
Rodden Creek-Stanislaus River,Misc. agriculture,CHLORANTRANILIPROLE,0,0,0,0,0,0
Rodden Creek-Stanislaus River,Misc. agriculture,CHLOROTHALONIL,0,0,0,0,0,0
Rodden Creek-Stanislaus River,Misc. deciduous,CHLORANTRANILIPROLE,0,0,0,0,0,0
Rodden Creek-Stanislaus River,Olives,CHLORANTRANILIPROLE,0,0,0,0,0,0
Rodden Creek-Stanislaus River,Olives,CHLORPYRIFOS,0,166,0,0,191,191
Rodden Creek-Stanislaus River,Olives,DIMETHOATE,0,0,0,0,13,13
Rodden Creek-Stanislaus River,Olives,PENDIMETHALIN,0,0,0,0,0,0
Rodden Creek-Stanislaus River,"Plums, prunes, or apricots",CHLORANTRANILIPROLE,0,0,0,0,0,0
Rodden Creek-Stanislaus River,"Plums, prunes, or apricots",CHLOROTHALONIL,0,0,0,0,0,0
Rodden Creek-Stanislaus River,"Plums, prunes, or apricots",PENDIMETHALIN,0,0,0,0,0,0
Rodden Creek-Stanislaus River,Walnuts,CHLORANTRANILIPROLE,0,0,0,0,0,0
Rodden Creek-Stanislaus River,Wheat,DIMETHOATE,0,0,0,0,0,0
Rodden Creek-Stanislaus River,Wheat,PENDIMETHALIN,0,0,0,0,0,0
Sacramento Drainage Canal,Alfalfa and alfalfa mixtures,CHLORPYRIFOS,0,104,0,0,262,262
Sacramento Drainage Canal,Fallow,CHLORPYRIFOS,0,203,0,0,203,203
Sacramento Drainage Canal,"Misc. grain, hay, and forage",CHLORPYRIFOS,0,327,0,0,329,329
Sacramento Drainage Canal,Safflower,CHLORPYRIFOS,0,207,0,0,296,296
Sacramento Drainage Canal,Walnuts,CHLORPYRIFOS,0,100,0,0,363,363
Salado Creek,Almonds,DIMETHOATE,0,0,0,0,0,0
Salado Creek,Almonds,PENDIMETHALIN,0,0,0,0,0,0
Salado Creek,"Corn, sorghum, and sudan",CHLORPYRIFOS,0,381,0,0,403,403
Salado Creek,"Corn, sorghum, and sudan",PENDIMETHALIN,0,0,0,0,0,0
Salado Creek,Fallow,CHLORPYRIFOS,0,253,0,0,253,253
Salado Creek,Fallow,DIMETHOATE,0,0,0,0,41,41
Salado Creek,Fallow,PENDIMETHALIN,0,0,0,0,0,0
Salado Creek,Misc. agriculture,CHLORPYRIFOS,0,172,0,0,261,261
Salado Creek,Misc. agriculture,DIMETHOATE,0,0,0,0,61,61
Salado Creek,Misc. agriculture,PENDIMETHALIN,0,0,0,0,0,0
Salado Creek,"Misc. grain, hay, and forage",CHLORPYRIFOS,0,0,0,0,53,53
Salado Creek,"Misc. grain, hay, and forage",DIMETHOATE,0,0,0,0,3,3
Salado Creek,"Misc. grain, hay, and forage",PENDIMETHALIN,0,0,0,0,0,0
Salado Creek,Peaches and nectarines,DIMETHOATE,0,0,0,0,0,0
Salado Creek,"Plums, prunes, or apricots",PENDIMETHALIN,0,0,0,0,0,0
Salado Creek,Tomatoes,PENDIMETHALIN,0,0,11,0,0,11
Salado Creek,Wheat,PENDIMETHALIN,0,0,0,0,0,0
Salter Gulch-Tuolumne River,Almonds,CHLORANTRANILIPROLE,0,0,0,0,0,0
Salter Gulch-Tuolumne River,Almonds,CHLORPYRIFOS,0,221,0,0,308,308
Salter Gulch-Tuolumne River,Apples,CHLORANTRANILIPROLE,0,0,0,0,0,0
Salter Gulch-Tuolumne River,Apples,CHLORPYRIFOS,0,110,0,0,200,200
Salter Gulch-Tuolumne River,"Corn, sorghum, and sudan",CHLORANTRANILIPROLE,0,0,0,0,0,0
Salter Gulch-Tuolumne River,Greenhouse,CHLORANTRANILIPROLE,0,0,0,0,83,83
Salter Gulch-Tuolumne River,Greenhouse,CHLORPYRIFOS,0,351,0,0,351,351
Salter Gulch-Tuolumne River,Kiwis,CHLORANTRANILIPROLE,0,0,0,0,0,0
Salter Gulch-Tuolumne River,Misc. agriculture,CHLORANTRANILIPROLE,0,0,0,0,0,0
Salter Gulch-Tuolumne River,Misc. agriculture,CHLORPYRIFOS,0,0,0,0,51,51
Salter Gulch-Tuolumne River,Misc. truck crops,CHLORANTRANILIPROLE,0,0,0,0,0,0
Salter Gulch-Tuolumne River,Misc. truck crops,CHLORPYRIFOS,0,207,0,0,326,326
Salter Gulch-Tuolumne River,Peaches and nectarines,CHLORANTRANILIPROLE,0,0,0,0,0,0
Salter Gulch-Tuolumne River,"Plums, prunes, or apricots",CHLORANTRANILIPROLE,0,0,0,0,9,9
Salter Gulch-Tuolumne River,"Plums, prunes, or apricots",CHLORPYRIFOS,0,0,0,0,0,0
Salter Gulch-Tuolumne River,Walnuts,CHLORANTRANILIPROLE,0,0,0,0,0,0
San Felipe Creek,"Misc. grain, hay, and forage","GLYPHOSATE, POTASSIUM SALT",0,0,0,0,0,0
San Francisco Bay Estuaries,Fallow,AZOXYSTROBIN,0,0,0,0,0,0
San Francisco Bay Estuaries,Fallow,BIFENTHRIN,0,0,0,0,0,0
San Francisco Bay Estuaries,Fallow,CHLORANTRANILIPROLE,0,0,0,0,0,0
San Francisco Bay Estuaries,Fallow,CHLOROTHALONIL,0,0,0,0,0,0
San Francisco Bay Estuaries,Fallow,CLOTHIANIDIN,0,0,0,0,0,0
San Francisco Bay Estuaries,Fallow,DIFENOCONAZOLE,0,0,0,0,0,0
San Francisco Bay Estuaries,Fallow,DIMETHOATE,0,0,0,0,0,0
San Francisco Bay Estuaries,Fallow,DINOTEFURAN,0,0,0,0,0,0
San Francisco Bay Estuaries,Fallow,FLUBENDIAMIDE,0,0,0,0,0,0
San Francisco Bay Estuaries,Fallow,LAMBDA-CYHALOTHRIN,0,0,0,0,0,0
San Francisquito Creek,Fallow,CHLORPYRIFOS,0,638,0,0,665,665
San Francisquito Creek,Misc. deciduous,CHLORPYRIFOS,0,0,0,0,43,43
San Francisquito Creek,"Misc. grain, hay, and forage",CHLORPYRIFOS,0,0,0,0,117,117
San Jose State University-Frontal San Francisco Bay Estuaries,Misc. truck crops,AZOXYSTROBIN,0,0,0,0,0,0
San Jose State University-Frontal San Francisco Bay Estuaries,Misc. truck crops,CLOTHIANIDIN,0,0,0,0,0,0
San Jose State University-Frontal San Francisco Bay Estuaries,Misc. truck crops,DIFENOCONAZOLE,0,0,0,0,0,0
San Jose State University-Frontal San Francisco Bay Estuaries,Misc. truck crops,PENDIMETHALIN,0,0,0,0,0,0
San Jose State University-Frontal San Francisco Bay Estuaries,Misc. truck crops,TEBUCONAZOLE,0,0,0,0,0,0
San Leandro Creek,Walnuts,AZOXYSTROBIN,0,0,0,0,0,0
San Leandro Creek,Walnuts,BIFENTHRIN,0,0,0,0,0,0
